file,ismelody,program,instrument,notes,chordratio,avgpitch,pitchrange,rpat,dur,steps
"Michael Learns to Rock/Wild Woman.mid",F,30,Distortion Guitar,195,0.53,60,31,21,0.542,52
"Michael Learns to Rock/Wild Woman.mid",F,27,Electric Guitar (clean),10,1.00,51,16,2,2.000,0
"Michael Learns to Rock/Wild Woman.mid",F,29,Overdriven Guitar,382,0.50,59,19,18,0.078,217
"Michael Learns to Rock/Wild Woman.mid",F,25,Acoustic Guitar (steel),174,0.60,52,19,7,0.445,31
"Michael Learns to Rock/Wild Woman.mid",F,80,Lead 1 (square),224,0.67,52,22,2,0.250,53
"Michael Learns to Rock/Wild Woman.mid",F,91,Pad 4 (choir),18,0.45,67,15,5,0.948,2
"Michael Learns to Rock/Wild Woman.mid",F,1,Bright Acoustic,28,0.35,58,13,3,0.961,3
"Michael Learns to Rock/Wild Woman.mid",F,119,Reverse Cymbal,2,1.00,69,0,1,4.250,0
"Michael Sembello/Maniac.mid",T,80,Lead 1 (square),140,1.00,76,11,21,0.792,49
"Michael Sembello/Maniac.mid",F,5,Electric Piano 2,276,0.37,67,26,7,1.992,287
"Michael Sembello/Maniac.mid",F,38,Synth Bass 1,1220,1.00,37,19,5,0.286,287
"Michael Sembello/Maniac.mid",F,27,Electric Guitar (clean),678,1.00,76,13,4,0.565,287
"Michael Sembello/Maniac.mid",F,61,Brass Section,198,0.41,67,32,29,0.815,287
"Michael Sembello/Maniac.mid",F,29,Overdriven Guitar,52,1.00,79,3,5,0.849,287
"Michael Sembello/Maniac.mid",F,0,Acoustic Grand,96,0.50,71,7,2,0.490,287
"Michael Sembello/Maniac.mid",F,48,String Ensemble 1,203,0.42,64,50,31,0.654,287
"Michael Sembello/Maniac.mid",F,29,Overdriven Guitar,123,0.72,71,21,12,0.456,287
"Michele Zarrillo/L'elefante e la farfalla.mid",F,33,Electric Bass (finger),205,1.00,35,24,14,1.173,75
"Michele Zarrillo/L'elefante e la farfalla.mid",T,73,Flute,335,1.00,70,20,24,0.546,92
"Michele Zarrillo/L'elefante e la farfalla.mid",F,78,Whistle,20,1.00,91,10,3,0.762,0
"Michele Zarrillo/L'elefante e la farfalla.mid",F,49,String Ensemble 2,145,0.72,65,36,11,2.700,0
"Michele Zarrillo/L'elefante e la farfalla.mid",F,50,SynthStrings 1,130,0.64,63,43,6,2.723,2
"Michele Zarrillo/L'elefante e la farfalla.mid",F,119,Reverse Cymbal,3,1.00,78,0,1,2.000,1
"Michele Zarrillo/L'elefante e la farfalla.mid",F,4,Electric Piano 1,360,0.43,61,44,15,1.140,138
"Michele Zarrillo/L'elefante e la farfalla.mid",F,25,Acoustic Guitar (steel),559,0.98,60,25,16,0.792,13
"Michele Zarrillo/L'elefante e la farfalla.mid",F,52,Choir Aahs,33,1.00,65,11,4,1.092,5
"Michele Zarrillo/L'elefante e la farfalla.mid",F,29,Overdriven Guitar,10,0.91,61,22,4,2.362,0
"Middle of the Road/Sacramento.1.mid",F,0,Acoustic Grand,784,0.47,62,28,14,0.279,486
"Middle of the Road/Sacramento.1.mid",F,0,Acoustic Grand,55,0.44,52,12,9,8.026,5
"Middle of the Road/Sacramento.1.mid",F,0,Acoustic Grand,273,0.89,75,16,40,0.805,72
"Middle of the Road/Sacramento.1.mid",F,0,Acoustic Grand,233,0.55,71,36,44,1.128,70
"Middle of the Road/Sacramento.1.mid",F,0,Acoustic Grand,553,0.99,45,26,14,0.458,445
"Middle of the Road/Sacramento.mid",T,28,Electric Guitar (muted),273,0.89,75,16,42,0.815,71
"Middle of the Road/Sacramento.mid",F,33,Electric Bass (finger),783,1.00,33,14,14,0.258,691
"Middle of the Road/Sacramento.mid",F,28,Electric Guitar (muted),785,0.48,50,28,14,0.276,486
"Middle of the Road/Sacramento.mid",F,50,SynthStrings 1,47,0.37,64,12,5,8.023,5
"Middle of the Road/Sacramento.mid",F,29,Overdriven Guitar,236,0.55,71,36,43,1.117,70
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",F,35,Fretless Bass,959,1.00,42,11,2,0.979,878
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",F,29,Overdriven Guitar,166,0.39,64,33,13,5.250,11
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",T,85,Lead 6 (voice),437,1.00,62,19,11,1.419,135
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",F,50,SynthStrings 1,11,0.26,65,27,1,15.828,0
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",F,2,Electric Grand,114,0.32,74,31,8,5.958,10
"Mike + The Mechanics/All I Need Is a Miracle.1.mid",F,18,Rock Organ,130,0.91,74,28,13,1.974,34
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,2,Electric Grand,71,0.33,60,40,6,2.721,30
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,33,Electric Bass (finger),598,1.00,33,21,9,0.703,333
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,48,String Ensemble 1,74,0.86,65,44,7,4.573,11
"Mike + The Mechanics/Another Cup of Coffee.2.mid",T,81,Lead 2 (sawtooth),378,0.99,60,22,52,0.901,129
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,30,Distortion Guitar,72,1.00,65,10,2,5.154,7
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,18,Rock Organ,41,0.47,77,49,4,2.065,8
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,28,Electric Guitar (muted),70,0.50,61,11,4,0.219,14
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,100,FX 5 (brightness),71,0.34,60,33,6,2.875,31
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,81,Lead 2 (sawtooth),173,0.73,62,12,20,0.724,80
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,27,Electric Guitar (clean),728,0.27,59,16,4,0.396,551
"Mike + The Mechanics/Another Cup of Coffee.2.mid",F,25,Acoustic Guitar (steel),728,0.27,59,16,4,0.396,551
"Mike + The Mechanics/Over My Schoulder.mid",F,35,Fretless Bass,384,1.00,34,17,13,0.695,160
"Mike + The Mechanics/Over My Schoulder.mid",F,78,Whistle,39,1.00,96,16,8,0.466,4
"Mike + The Mechanics/Over My Schoulder.mid",T,62,SynthBrass 1,340,1.00,62,17,28,0.560,41
"Mike + The Mechanics/Over My Schoulder.mid",F,17,Percussive Organ,172,0.33,80,21,8,0.906,50
"Mike + The Mechanics/Over My Schoulder.mid",F,50,SynthStrings 1,116,0.38,68,17,7,2.906,9
"Mike + The Mechanics/Over My Schoulder.mid",F,52,Choir Aahs,77,0.83,74,19,11,0.526,8
"Mike + The Mechanics/Over My Schoulder.mid",F,25,Acoustic Guitar (steel),973,0.39,59,27,7,0.583,453
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,330,0.50,32,12,1,0.372,328
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,138,0.33,59,39,6,4.315,2
"Mike + The Mechanics/Silent Running.mid",T,0,Acoustic Grand,342,1.00,73,17,16,0.898,76
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,280,0.99,82,21,15,1.091,2
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,283,0.70,57,43,12,4.490,17
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,89,0.33,59,23,1,5.120,0
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,47,0.98,75,17,10,1.792,2
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,87,0.33,72,23,1,5.224,0
"Mike + The Mechanics/Silent Running.mid",F,0,Acoustic Grand,264,0.50,88,33,10,1.180,0
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,39,Synth Bass 2,387,1.00,46,17,39,0.297,234
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,48,String Ensemble 1,94,0.35,61,12,11,3.664,28
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,44,Tremolo Strings,47,0.43,73,24,5,3.042,2
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,5,Electric Piano 2,328,0.37,58,26,30,1.029,110
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,10,Music Box,45,0.36,62,20,8,1.466,19
"Milli Vanilli/Girl I'm Gonna Miss You.mid",F,68,Oboe,17,0.94,73,17,2,0.250,0
"Milli Vanilli/Girl I'm Gonna Miss You.mid",T,73,Flute,466,1.00,60,17,49,0.422,136
"Mina/Ancora ancora ancora.mid",F,35,Fretless Bass,410,1.00,35,19,23,0.448,185
"Mina/Ancora ancora ancora.mid",F,17,Percussive Organ,97,0.47,72,38,14,1.646,10
"Mina/Ancora ancora ancora.mid",T,22,Harmonica,272,1.00,76,20,13,0.500,68
"Mina/Ancora ancora ancora.mid",F,50,SynthStrings 1,16,0.44,57,31,5,1.875,2
"Mina/Ancora ancora ancora.mid",F,49,String Ensemble 2,199,0.90,75,41,18,0.875,33
"Mina/Ancora ancora ancora.mid",F,48,String Ensemble 1,123,0.98,79,10,5,0.281,31
"Mina/Ancora ancora ancora.mid",F,4,Electric Piano 1,202,0.34,62,36,21,0.771,93
"Mina/Ancora ancora ancora.mid",F,25,Acoustic Guitar (steel),471,0.27,58,33,12,0.589,186
"Mina/Bugiardo e incosciente.mid",F,35,Fretless Bass,102,1.00,35,17,6,2.005,36
"Mina/Bugiardo e incosciente.mid",F,24,Acoustic Guitar (nylon),699,0.94,61,32,10,0.708,66
"Mina/Bugiardo e incosciente.mid",T,5,Electric Piano 2,569,1.00,62,17,46,0.573,322
"Mina/Bugiardo e incosciente.mid",F,25,Acoustic Guitar (steel),560,0.98,55,29,5,2.245,0
"Mina/Bugiardo e incosciente.mid",F,60,French Horn,97,0.57,60,24,5,1.104,10
"Mina/Bugiardo e incosciente.mid",F,49,String Ensemble 2,160,0.87,67,53,15,0.948,1
"Mina/Bugiardo e incosciente.mid",F,41,Viola,145,1.00,62,14,6,1.094,5
"Mina/Bugiardo e incosciente.mid",F,0,Acoustic Grand,39,0.87,89,24,6,1.714,0
"Mina/Bugiardo e incosciente.mid",F,70,Bassoon,61,1.00,49,17,3,0.646,1
"Mina/Bugiardo e incosciente.mid",F,73,Flute,12,1.00,63,13,0,0.323,0
"Mina/Bugiardo e incosciente.mid",F,50,SynthStrings 1,16,0.46,62,12,5,2.531,0
"Mina/Bugiardo e incosciente.mid",F,48,String Ensemble 1,36,1.00,51,13,2,0.776,1
"Mina/Chiedimi tutto.1.mid",F,32,Acoustic Bass,430,1.00,38,24,26,0.776,70
"Mina/Chiedimi tutto.1.mid",F,0,Acoustic Grand,425,0.28,60,43,32,0.664,85
"Mina/Chiedimi tutto.1.mid",T,73,Flute,322,1.00,79,15,29,0.529,165
"Mina/Chiedimi tutto.1.mid",F,61,Brass Section,230,0.98,60,31,39,1.044,78
"Mina/Chiedimi tutto.1.mid",F,66,Tenor Sax,260,0.99,64,21,44,1.076,69
"Mina/Chiedimi tutto.1.mid",F,67,Baritone Sax,215,1.00,62,31,29,0.865,76
"Mina/Chiedimi tutto.1.mid",F,61,Brass Section,239,0.47,73,31,39,0.711,50
"Mina/Chiedimi tutto.mid",F,32,Acoustic Bass,430,1.00,38,24,26,0.776,70
"Mina/Chiedimi tutto.mid",F,0,Acoustic Grand,427,0.28,60,43,33,0.664,85
"Mina/Chiedimi tutto.mid",T,73,Flute,322,1.00,79,15,29,0.529,165
"Mina/Chiedimi tutto.mid",F,61,Brass Section,230,0.98,60,31,39,1.044,78
"Mina/Chiedimi tutto.mid",F,66,Tenor Sax,260,0.99,64,21,44,1.076,69
"Mina/Chiedimi tutto.mid",F,67,Baritone Sax,215,1.00,62,31,29,0.865,76
"Mina/Chiedimi tutto.mid",F,61,Brass Section,239,0.47,73,31,39,0.711,50
"Mina/Insieme.2.mid",F,35,Fretless Bass,407,1.00,40,20,38,0.562,179
"Mina/Insieme.2.mid",F,48,String Ensemble 1,84,0.57,68,26,7,0.602,21
"Mina/Insieme.2.mid",T,71,Clarinet,296,1.00,66,15,42,0.904,62
"Mina/Insieme.2.mid",F,49,String Ensemble 2,116,0.54,68,31,11,1.826,22
"Mina/Insieme.2.mid",F,18,Rock Organ,18,0.34,75,15,4,1.698,3
"Mina/Insieme.2.mid",F,52,Choir Aahs,111,0.55,67,24,15,1.654,21
"Mina/Insieme.2.mid",F,0,Acoustic Grand,635,0.54,59,41,26,0.706,61
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,35,Fretless Bass,480,1.00,34,28,20,0.602,323
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,89,Pad 2 (warm),63,0.39,58,26,5,6.633,1
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",T,10,Music Box,362,1.00,63,19,26,0.620,160
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,0,Acoustic Grand,248,0.58,62,58,31,2.193,31
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,25,Acoustic Guitar (steel),263,0.66,57,37,19,1.102,43
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,27,Electric Guitar (clean),423,0.87,57,31,12,1.747,3
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,57,Trombone,111,1.00,69,24,17,0.456,9
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,29,Overdriven Guitar,223,0.85,57,29,15,0.747,32
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,53,Voice Oohs,153,0.39,63,16,9,0.555,129
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,64,Soprano Sax,85,0.99,69,23,11,0.466,6
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,48,String Ensemble 1,1,0.50,82,5,0,15.969,0
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,54,Synth Voice,11,0.50,61,14,2,6.844,1
"Mina/The Captain of Her Heart - Every Breath You Take.1.mid",F,28,Electric Guitar (muted),7,1.00,59,4,1,0.146,1
"Mina/Torno venerdi.1.mid",F,35,Fretless Bass,300,0.94,37,36,40,0.927,92
"Mina/Torno venerdi.1.mid",F,28,Electric Guitar (muted),37,1.00,63,17,6,0.846,0
"Mina/Torno venerdi.1.mid",T,73,Flute,359,1.00,77,17,33,0.445,78
"Mina/Torno venerdi.1.mid",F,0,Acoustic Grand,234,0.50,69,35,30,0.497,24
"Mina/Torno venerdi.1.mid",F,27,Electric Guitar (clean),428,0.98,58,27,13,0.688,13
"Mina/Torno venerdi.1.mid",F,25,Acoustic Guitar (steel),667,0.98,59,24,16,0.969,38
"Mina/Torno venerdi.1.mid",F,65,Alto Sax,97,0.99,69,27,14,0.562,9
"Mina/Torno venerdi.1.mid",F,89,Pad 2 (warm),131,0.52,62,15,3,3.482,0
"Mina/Torno venerdi.mid",F,35,Fretless Bass,300,0.94,37,36,40,0.927,92
"Mina/Torno venerdi.mid",F,28,Electric Guitar (muted),37,1.00,63,17,6,0.846,0
"Mina/Torno venerdi.mid",T,73,Flute,359,1.00,77,17,33,0.445,78
"Mina/Torno venerdi.mid",F,0,Acoustic Grand,234,0.50,69,35,30,0.497,24
"Mina/Torno venerdi.mid",F,27,Electric Guitar (clean),428,0.98,58,27,13,0.688,13
"Mina/Torno venerdi.mid",F,25,Acoustic Guitar (steel),667,0.98,59,24,16,0.969,38
"Mina/Torno venerdi.mid",F,65,Alto Sax,97,0.99,69,27,14,0.562,9
"Mina/Torno venerdi.mid",F,89,Pad 2 (warm),131,0.52,62,15,3,3.482,0
"Mixed Emotions/Just for You.mid",T,24,Acoustic Guitar (nylon),518,0.99,72,16,34,0.714,215
"Mixed Emotions/Just for You.mid",F,33,Electric Bass (finger),331,1.00,32,9,2,0.526,253
"Mixed Emotions/Just for You.mid",F,89,Pad 2 (warm),92,0.47,64,13,6,6.745,2
"Mixed Emotions/Just for You.mid",F,73,Flute,85,0.60,81,16,2,0.182,7
"Mixed Emotions/Just for You.mid",F,7,Clav,988,1.00,49,12,2,0.148,798
"Mixed Emotions/Just for You.mid",F,55,Orchestra Hit,98,1.00,62,7,4,0.591,55
"Mixed Emotions/Just for You.mid",F,10,Music Box,910,1.00,67,12,8,0.188,8
"Mixed Emotions/Just for You.mid",F,52,Choir Aahs,14,0.40,65,21,4,4.680,0
"Mixed Emotions/Just for You.mid",F,48,String Ensemble 1,971,0.33,63,17,2,0.185,881
"Mixed Emotions/You Want Love (Maria, Maria).mid",T,64,Soprano Sax,75,1.00,77,13,14,0.958,18
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,33,Electric Bass (finger),279,1.00,36,14,10,0.768,190
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,39,Synth Bass 2,716,1.00,37,17,7,0.141,573
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,45,Pizzicato Strings,639,0.33,71,12,6,0.156,594
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,90,Pad 3 (polysynth),55,0.45,74,19,12,0.844,9
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,56,Trumpet,173,0.50,69,22,11,0.698,52
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,52,Choir Aahs,48,0.62,62,15,10,1.708,1
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,48,String Ensemble 1,21,1.00,66,7,3,0.635,6
"Mixed Emotions/You Want Love (Maria, Maria).mid",F,50,SynthStrings 1,77,0.40,63,15,9,4.792,5
"Modern Talking/You Can Win If You Want.1.mid",T,60,French Horn,439,0.99,68,17,43,0.661,170
"Modern Talking/You Can Win If You Want.1.mid",F,33,Electric Bass (finger),856,1.00,30,10,4,0.177,237
"Modern Talking/You Can Win If You Want.1.mid",F,38,Synth Bass 1,856,1.00,42,10,4,0.177,237
"Modern Talking/You Can Win If You Want.1.mid",F,45,Pizzicato Strings,1314,0.32,68,74,12,0.138,823
"Modern Talking/You Can Win If You Want.1.mid",F,62,SynthBrass 1,307,0.50,63,12,43,1.370,203
"Modern Talking/You Can Win If You Want.1.mid",F,0,Acoustic Grand,64,0.97,65,12,6,1.190,6
"Modern Talking/You Can Win If You Want.1.mid",F,48,String Ensemble 1,64,0.33,67,12,2,6.661,15
"Monty Python/Always Look on the Bright Side of Life.1.mid",T,65,Alto Sax,416,1.00,67,17,25,0.591,112
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,32,Acoustic Bass,379,1.00,42,12,5,0.690,161
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,24,Acoustic Guitar (nylon),60,0.69,56,36,10,0.956,0
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,78,Whistle,112,1.00,87,12,2,0.294,0
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,0,Acoustic Grand,462,0.37,65,36,15,0.448,209
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,52,Choir Aahs,186,0.36,67,19,5,1.076,106
"Monty Python/Always Look on the Bright Side of Life.1.mid",F,48,String Ensemble 1,208,0.53,62,35,18,1.839,8
"Morandi/Andavo a cento all'ora.1.mid",F,32,Acoustic Bass,395,1.00,45,18,6,0.641,58
"Morandi/Andavo a cento all'ora.1.mid",F,0,Acoustic Grand,554,0.35,71,48,11,0.401,361
"Morandi/Andavo a cento all'ora.1.mid",T,56,Trumpet,389,1.00,73,13,16,0.654,96
"Morandi/Andavo a cento all'ora.1.mid",F,17,Percussive Organ,156,0.33,73,41,2,2.078,42
"Morandi/Andavo a cento all'ora.1.mid",F,12,Marimba,151,0.55,71,23,5,0.409,29
"Morandi/Andavo a cento all'ora.1.mid",F,27,Electric Guitar (clean),599,0.45,64,24,9,0.388,265
"Morandi/Andavo a cento all'ora.1.mid",F,85,Lead 6 (voice),92,0.40,72,21,4,1.591,20
"Morricone Ennio/L'uomo Dell'armonica.mid",F,32,Acoustic Bass,42,1.00,35,14,13,2.818,4
"Morricone Ennio/L'uomo Dell'armonica.mid",F,49,String Ensemble 2,99,0.76,73,54,28,2.911,11
"Morricone Ennio/L'uomo Dell'armonica.mid",T,52,Choir Aahs,52,0.98,72,28,17,1.766,7
"Morricone Ennio/L'uomo Dell'armonica.mid",F,49,String Ensemble 2,58,0.49,56,60,12,3.445,6
"Morricone Ennio/L'uomo Dell'armonica.mid",F,60,French Horn,88,0.97,65,17,27,1.516,21
"Morricone Ennio/L'uomo Dell'armonica.mid",F,56,Trumpet,13,0.52,59,28,3,2.438,2
"Morricone Ennio/L'uomo Dell'armonica.mid",F,54,Synth Voice,7,0.35,65,15,4,4.964,0
"Morricone Ennio/L'uomo Dell'armonica.mid",F,52,Choir Aahs,33,0.34,64,23,13,3.643,5
"Morricone Ennio/L'uomo Dell'armonica.mid",F,89,Pad 2 (warm),41,0.89,38,32,10,4.956,4
"Morricone Ennio/L'uomo Dell'armonica.mid",F,6,Harpsichord,149,0.73,69,26,19,1.107,26
"Morricone Ennio/L'uomo Dell'armonica.mid",F,60,French Horn,30,0.56,58,32,10,4.339,1
"Morricone Ennio/L'uomo Dell'armonica.mid",F,11,Vibraphone,47,0.52,75,16,12,1.771,16
"Morricone Ennio/L'uomo Dell'armonica.mid",F,63,SynthBrass 2,21,1.00,69,12,3,0.674,5
"Morricone Ennio/The Good, the Bad & The Ugly.mid",T,72,Piccolo,115,1.00,84,6,1,0.505,22
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,26,Electric Guitar (jazz),250,1.00,36,12,8,0.919,148
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,78,Whistle,60,1.00,77,13,7,1.706,0
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,28,Electric Guitar (muted),607,0.50,51,18,5,0.208,507
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,29,Overdriven Guitar,118,0.98,60,22,8,1.010,1
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,22,Harmonica,42,0.98,66,13,6,1.776,1
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,56,Trumpet,41,0.93,65,14,6,0.477,10
"Morricone Ennio/The Good, the Bad & The Ugly.mid",F,48,String Ensemble 1,116,0.54,73,35,15,1.505,19
"Morris Albert/Feelings.4.mid",F,32,Acoustic Bass,330,1.00,38,17,14,0.630,87
"Morris Albert/Feelings.4.mid",F,49,String Ensemble 2,182,0.72,72,31,16,1.620,29
"Morris Albert/Feelings.4.mid",T,11,Vibraphone,186,0.99,70,12,36,1.068,35
"Morris Albert/Feelings.4.mid",F,24,Acoustic Guitar (nylon),561,0.58,56,34,11,0.823,45
"Morris Albert/Feelings.4.mid",F,60,French Horn,12,1.00,62,5,2,5.333,0
"Morris Albert/Feelings.4.mid",F,52,Choir Aahs,48,0.92,70,12,9,3.099,1
"Motley Crue/Girls Girls Girls.mid",T,0,Acoustic Grand,202,1.00,78,24,24,0.607,81
"Motley Crue/Girls Girls Girls.mid",F,2,Electric Grand,207,0.51,59,27,18,0.810,68
"Motley Crue/Girls Girls Girls.mid",F,4,Electric Piano 1,89,0.96,75,32,12,0.495,41
"Motley Crue/Girls Girls Girls.mid",F,2,Electric Grand,157,0.53,60,28,15,0.479,44
"Motley Crue/Girls Girls Girls.mid",F,34,Electric Bass (pick),406,1.00,44,17,19,0.451,249
"Motley Crue/Girls Girls Girls.mid",F,33,Electric Bass (finger),406,1.00,32,17,19,0.451,249
"Mr. Mister/Broken Wings.1.mid",T,99,FX 4 (atmosphere),285,1.00,64,34,50,1.438,71
"Mr. Mister/Broken Wings.1.mid",F,35,Fretless Bass,590,1.00,34,20,7,0.558,111
"Mr. Mister/Broken Wings.1.mid",F,51,SynthStrings 2,80,0.38,59,17,4,4.942,7
"Mr. Mister/Broken Wings.1.mid",F,48,String Ensemble 1,3,0.25,66,26,1,4.025,1
"Mr. Mister/Broken Wings.1.mid",F,29,Overdriven Guitar,273,1.00,62,24,5,1.288,2
"Mr. Mister/Broken Wings.1.mid",F,28,Electric Guitar (muted),416,0.55,64,14,1,0.117,206
"Mr. Mister/Broken Wings.1.mid",F,52,Choir Aahs,38,0.47,67,24,5,5.496,0
"Mr. Mister/Broken Wings.1.mid",F,88,Pad 1 (new age),139,1.00,85,25,5,0.154,4
"Mr. Mister/Broken Wings.1.mid",F,122,Seashore,68,1.00,72,17,4,4.908,7
"Mr. President/Co Co Jamboo.mid",F,2,Electric Grand,316,0.33,61,12,2,0.154,215
"Mr. President/Co Co Jamboo.mid",F,39,Synth Bass 2,608,1.00,35,10,5,0.336,197
"Mr. President/Co Co Jamboo.mid",F,48,String Ensemble 1,57,0.50,78,20,3,4.227,1
"Mr. President/Co Co Jamboo.mid",T,26,Electric Guitar (jazz),362,1.00,64,13,12,0.474,32
"Mr. President/Co Co Jamboo.mid",F,0,Acoustic Grand,316,0.33,62,12,2,0.154,256
"Mr. President/Co Co Jamboo.mid",F,50,SynthStrings 1,109,0.42,61,12,5,2.745,0
"Mr. President/Co Co Jamboo.mid",F,82,Lead 3 (calliope),160,1.00,74,12,4,0.255,3
"Mr. President/Co Co Jamboo.mid",F,81,Lead 2 (sawtooth),160,1.00,51,7,1,0.104,54
"Mr. President/Co Co Jamboo.mid",F,28,Electric Guitar (muted),42,0.66,61,17,2,0.143,20
"Mr. President/Co Co Jamboo.mid",F,0,Acoustic Grand,816,1.00,42,19,10,0.107,618
"Mr. President/Co Co Jamboo.mid",F,113,Agogo,20,1.00,46,5,1,0.115,4
"Mr. President/I'll Follow The Sun.mid",F,35,Fretless Bass,567,1.00,36,16,5,0.544,0
"Mr. President/I'll Follow The Sun.mid",F,80,Lead 1 (square),440,0.54,59,26,2,0.284,324
"Mr. President/I'll Follow The Sun.mid",T,62,SynthBrass 1,178,0.88,67,14,18,0.576,34
"Mr. President/I'll Follow The Sun.mid",F,80,Lead 1 (square),403,0.84,56,43,5,0.497,43
"Mr. President/I'll Follow The Sun.mid",F,81,Lead 2 (sawtooth),168,0.99,67,26,4,0.602,8
"Mr. President/I'll Follow The Sun.mid",F,87,Lead 8 (bass+lead),86,0.72,75,15,5,0.130,13
"Mr. President/I'll Follow The Sun.mid",F,81,Lead 2 (sawtooth),784,1.00,53,2,1,0.052,389
"Mr. President/I'll Follow The Sun.mid",F,52,Choir Aahs,52,0.37,66,14,1,5.917,0
"Mr. President/I'll Follow The Sun.mid",F,49,String Ensemble 2,17,0.52,75,21,3,2.167,0
"Mr. President/I'll Follow The Sun.mid",F,119,Reverse Cymbal,20,1.00,61,10,5,1.005,15
"Mr. President/I'll Follow The Sun.mid",F,29,Overdriven Guitar,84,1.00,66,7,3,0.273,39
"Mr. President/I'll Follow The Sun.mid",F,127,Gunshot,7,1.00,60,0,1,3.682,5
"Mylene Farmer/Pourvu qu'elles soient douces.mid",T,93,Pad 6 (metallic),727,1.00,67,17,9,0.258,249
